Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 047 CULPEPER COUNTY,0201,201 - EAST FAIRFAX,"4,355",146,"4,501",40,10,3,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0302,302 - EGGBORNSVILLE,"2,054",31,"2,085",12,6,2,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0303,303 - CARDOVA,"1,830",46,"1,876",4,4,2,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0304,304 - WILLOW SHADE,925,22,947,3,1,,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0401,401 - ELDORADO,"2,116",48,"2,164",17,,5,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0402,402 - BROWNS STORE,"3,400",55,"3,455",21,15,10,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0501,501 - JEFFERSONTON,"2,862",65,"2,927",37,7,9,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0502,502 - RIXEYVILLE,"2,586",54,"2,640",20,4,2,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0601,601 - MITCHELLS,431,10,441,6,,1,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0602,602 - PEARL SAMPLE,"3,137",58,"3,195",18,5,4,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0603,603 - SOUTH RIDGE,"1,043",37,"1,080",4,,2,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0702,702 - BRANDY STATION,"2,983",63,"3,046",30,14,6,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0703,703 - LIGNUM,"1,399",20,"1,419",9,2,,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 047 CULPEPER COUNTY,0704,704 - RICHARDSVILLE,734,13,747,5,,,15,"34,567",762,"35,329",276,77,55,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 049 CUMBERLAND COUNTY,0101,101 - PRECINCT 1,"1,482",27,"1,509",9,,1,5,"7,081",151,"7,232",35,,9,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 049 CUMBERLAND COUNTY,0201,201 - PRECINCT 2,"1,518",33,"1,551",5,,3,5,"7,081",151,"7,232",35,,9,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 049 CUMBERLAND COUNTY,0301,301 - PRECINCT 3,"1,376",29,"1,405",8,,,5,"7,081",151,"7,232",35,,9,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 049 CUMBERLAND COUNTY,0401,401 - PRECINCT 4,"1,383",30,"1,413",4,,3,5,"7,081",151,"7,232",35,,9,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 049 CUMBERLAND COUNTY,0501,501 - PRECINCT 5,"1,322",32,"1,354",9,,2,5,"7,081",151,"7,232",35,,9,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0101,101 - SOUTH CLINTWOOD,"2,140",47,"2,187",8,,1,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0201,201 - NORA,716,22,738,3,,,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0202,202 - FRYING PAN,264,2,266,,,,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0203,203 - CLINCHCO,948,12,960,4,,1,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0301,301 - WEST DANTE,272,7,279,,,,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0302,302 - HERALD,579,18,597,4,,,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0303,303 - RIDGE,"1,151",28,"1,179",5,,,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0401,401 - HAYSI-COLLEY,"1,938",41,"1,979",7,1,,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0501,501 - TARPON,515,12,527,5,,,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 051 DICKENSON COUNTY,0502,502 - NORTH CLINTWOOD,"1,576",37,"1,613",6,,1,10,"10,099",226,"10,325",42,1,3,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0101,101 - WHITE OAK,783,11,794,8,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0102,102 - ROCKY RUN,"1,311",25,"1,336",5,1,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0103,103 - CHURCH ROAD,"1,813",33,"1,846",14,1,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0201,201 - ROHOIC,"1,261",42,"1,303",8,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0202,202 - SUTHERLAND,"2,954",51,"3,005",22,5,1,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0301,301 - REAMS,800,20,820,2,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0302,302 - NEW HOPE,"1,409",37,"1,446",11,4,1,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0303,303 - LITTLE ZION,"2,020",21,"2,041",8,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0401,401 - DINWIDDIE,"1,983",35,"2,018",18,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0402,402 - MCKENNEY,"1,174",34,"1,208",9,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0403,403 - CHERRY HILL,799,10,809,5,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0501,501 - EDGEHILL,500,60,560,3,,,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 053 DINWIDDIE COUNTY,0502,502 - CHESDIN,"3,047",65,"3,112",20,,2,13,"19,854",444,"20,298",133,11,4,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,832",96,"1,928",10,4,,4,"7,785",360,"8,145",45,9,,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,906",104,"2,010",14,1,,4,"7,785",360,"8,145",45,9,,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"2,097",71,"2,168",14,3,,4,"7,785",360,"8,145",45,9,,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,950",89,"2,039",7,1,,4,"7,785",360,"8,145",45,9,,133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0104,104 - CHAPEL,"2,541",48,"2,589",16,23,10,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0105,105 - FAIRVIEW,"5,032",126,"5,158",65,27,12,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0106,106 - HERITAGE,"4,183",156,"4,339",31,21,11,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0108,108 - KINGS PARK,"2,560",67,"2,627",29,30,9,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0109,109 - LITTLE RUN,"1,341",31,"1,372",21,18,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0110,110 - NORTH SPRINGFIELD,"4,614",138,"4,752",41,16,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0113,113 - CANTERBURY,"4,325",90,"4,415",53,50,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0114,114 - OLDE CREEK,"2,357",61,"2,418",30,29,4,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0115,115 - RAVENSWORTH,"1,877",39,"1,916",10,15,9,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0116,116 - WAKEFIELD,"2,389",59,"2,448",35,33,12,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0117,117 - WOODSON,"3,226",82,"3,308",28,33,15,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0118,118 - LAKE BRADDOCK,"4,421",104,"4,525",56,28,11,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0119,119 - LAUREL,"4,340",121,"4,461",57,38,18,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0120,120 - SIDEBURN,"3,356",69,"3,425",65,21,5,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0121,121 - VILLA,"2,278",59,"2,337",13,13,,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0123,123 - ROBINSON,"4,576",144,"4,720",67,29,14,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0125,125 - SIGNAL HILL,"3,366",85,"3,451",48,31,11,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0126,126 - BONNIE BRAE,"2,595",60,"2,655",25,22,6,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0127,127 - BURKE CENTRE,"4,877",149,"5,026",71,41,13,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0128,128 - CARDINAL,"2,491",79,"2,570",29,15,2,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0129,129 - KEENE MILL,"1,830",42,"1,872",30,14,4,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0130,130 - TERRA CENTRE,"2,546",74,"2,620",47,23,4,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0131,131 - EAGLE VIEW,"4,064",147,"4,211",31,28,12,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0132,132 - MONUMENT,"5,245",253,"5,498",41,39,19,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0133,133 - DANBURY,766,29,795,10,8,3,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0134,134 - UNIVERSITY,"2,242",295,"2,537",14,11,3,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0201,201 - Armstrong,"4,028",164,"4,192",21,68,16,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0202,202 - FLINT HILL,"3,241",47,"3,288",14,49,10,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0203,203 - FLORIS,"4,042",73,"4,115",17,32,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0204,204 - MADISON,"1,015",32,"1,047",6,8,3,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0208,208 - RESTON #1,"4,640",199,"4,839",29,49,21,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0209,209 - RESTON #2,"3,661",144,"3,805",27,48,13,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0213,213 - VIENNA #1,"4,400",123,"4,523",28,34,19,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0214,214 - VIENNA #2,"3,499",77,"3,576",14,36,16,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0216,216 - VIENNA #4,"1,674",53,"1,727",8,14,6,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0218,218 - VIENNA #6,"2,429",67,"2,496",10,27,10,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0219,219 - WESTBRIAR,"3,962",103,"4,065",27,48,17,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0220,220 - DOGWOOD,"4,600",140,"4,740",26,27,11,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0221,221 - HUNTERS WOODS,"2,909",61,"2,970",9,44,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0222,222 - RESTON #3,"2,371",74,"2,445",6,54,12,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0223,223 - GLADE,"4,097",103,"4,200",15,49,14,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0224,224 - SOUTH LAKES,"5,354",175,"5,529",27,63,37,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0225,225 - HUGHES,"4,323",206,"4,529",21,66,20,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0226,226 - WOLFTRAP,"3,780",75,"3,855",25,47,19,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0227,227 - SUNRISE VALLEY,"1,924",39,"1,963",5,19,7,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0229,229 - FOX MILL,"4,806",111,"4,917",25,46,15,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0233,233 - NORTH POINT,"3,774",71,"3,845",13,24,19,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0234,234 - ALDRIN,"3,088",124,"3,212",15,38,15,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0235,235 - FRYING PAN,"3,236",80,"3,316",18,26,24,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0236,236 - STUART,"1,436",36,"1,472",5,15,4,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0237,237 - MCNAIR,"3,866",212,"4,078",25,31,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0238,238 - CAMERON GLEN,"4,668",211,"4,879",16,64,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0240,240 - COLVIN,"2,699",49,"2,748",16,27,13,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0301,301 - CHAIN BRIDGE,"3,970",111,"4,081",21,56,36,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0302,302 - CHESTERBROOK,"2,842",60,"2,902",11,33,23,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0303,303 - CHURCHILL,"1,667",33,"1,700",13,21,5,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0304,304 - COOPER,"2,554",79,"2,633",9,28,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0305,305 - EL NIDO,"2,543",57,"2,600",13,41,27,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0306,306 - GREAT FALLS,"2,273",48,"2,321",10,22,10,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0307,307 - HAYCOCK,"2,637",71,"2,708",10,34,17,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0309,309 - KENMORE,"4,200",88,"4,288",12,40,22,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0310,310 - KIRBY,"2,353",63,"2,416",15,37,31,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0311,311 - LANGLEY,"2,337",58,"2,395",5,38,12,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0312,312 - LONGFELLOW,"2,791",74,"2,865",23,57,17,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0314,314 - MCLEAN,"2,906",59,"2,965",16,41,19,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0315,315 - PIMMIT,"3,584",128,"3,712",29,30,16,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0316,316 - SALONA #1,"1,045",31,"1,076",4,20,15,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0317,317 - WESTHAMPTON,"2,442",52,"2,494",17,47,13,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0318,318 - WESTMORELAND,"1,593",47,"1,640",9,31,24,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0319,319 - HERNDON #1,"4,265",135,"4,400",18,28,8,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0320,320 - HERNDON #2,"4,503",168,"4,671",32,34,15,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0321,321 - CLEARVIEW,"4,304",123,"4,427",21,38,15,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0322,322 - FORESTVILLE,"3,486",94,"3,580",8,30,12,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0323,323 - SHOUSE,"2,411",58,"2,469",8,18,7,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0324,324 - HERNDON #3,"4,146",190,"4,336",18,36,5,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0325,325 - HUTCHISON,"2,577",144,"2,721",28,12,7,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
Locality: 059 FAIRFAX COUNTY,0327,327 - SUGARLAND,"3,832",97,"3,929",22,36,11,243,"764,765","24,922","789,687","8,139","6,547","2,421",133,"5,797,706","205,096","6,002,802","78,330","25,278","10,175","2,453"
